mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model_family,param_rf_class_weight,param_rf_max_depth,param_rf_max_features,param_rf_min_samples_leaf,param_rf_n_estimators,param_lgbm_class_weight,param_lgbm_colsample_bytree,param_lgbm_learning_rate,param_lgbm_min_child_samples,param_lgbm_n_estimators,param_lgbm_num_leaves,param_lgbm_subsample,param_xgb_colsample_bytree,param_xgb_learning_rate,param_xgb_max_depth,param_xgb_min_child_weight,param_xgb_n_estimators,param_xgb_scale_pos_weight,param_xgb_subsample,params,split0_test_auc,split1_test_auc,split2_test_auc,mean_test_auc,std_test_auc,rank_test_auc,split0_test_lift_top10,split1_test_lift_top10,split2_test_lift_top10,mean_test_lift_top10,std_test_lift_top10,rank_test_lift_top10,split0_test_recall_top10,split1_test_recall_top10,split2_test_recall_top10,mean_test_recall_top10,std_test_recall_top10,rank_test_recall_top10
0.7475378513336182,0.0831660683260014,0.19533324241638184,0.024019315338168434,rf,balanced,,sqrt,10.0,200.0,,,,,,,,,,,,,,,"{'model_family': 'rf', 'rf_class_weight': 'balanced', 'rf_max_depth': None, 'rf_max_features': 'sqrt', 'rf_min_samples_leaf': 10, 'rf_n_estimators': 200}",0.7733333333333333,0.8625429553264605,0.5271929824561403,0.7210230903719781,0.14181483752893687,122,4.8809523809523805,6.666666666666667,0.0,3.8492063492063493,2.8177397581074177,114,0.5,0.6666666666666666,0.0,0.38888888888888884,0.2832788618662658,124
1.2758801778157551,0.22681312846212986,0.20706613858540854,0.07019468692200743,rf,balanced,,sqrt,10.0,300.0,,,,,,,,,,,,,,,"{'model_family': 'rf', 'rf_class_weight': 'balanced', 'rf_max_depth': None, 'rf_max_features': 'sqrt', 'rf_min_samples_leaf': 10, 'rf_n_estimators': 300}",0.7702564102564102,0.8556701030927835,0.5473684210526315,0.7244316448006084,0.12996772325980574,107,5.857142857142857,3.3333333333333335,0.0,3.0634920634920633,2.398769315771049,174,0.6,0.3333333333333333,0.0,0.3111111111111111,0.2454524670486058,174
0.5591645240783691,0.1684280152738561,0.20842774709065756,0.08712267275411344,lightgbm,,,,,,balanced,0.8,0.03,20.0,200.0,31.0,0.8,,,,,,,,"{'lgbm_class_weight': 'balanced', 'lgbm_colsample_bytree': 0.8, 'lgbm_learning_rate': 0.03, 'lgbm_min_child_samples': 20, 'lgbm_n_estimators': 200, 'lgbm_num_leaves': 31, 'lgbm_subsample': 0.8, 'model_family': 'lightgbm'}",0.8266666666666667,0.8539518900343642,0.5807017543859649,0.7537734370289986,0.12288606200657179,54,5.857142857142857,6.666666666666667,1.6333333333333335,4.719047619047619,2.2068162118524812,31,0.6,0.6666666666666666,0.16666666666666666,0.4777777777777778,0.2216659704806667,26
0.6636480490366617,0.07429137512149386,0.3337366580963135,0.16412204363492633,lightgbm,,,,,,balanced,0.8,0.03,20.0,200.0,31.0,1.0,,,,,,,,"{'lgbm_class_weight': 'balanced', 'lgbm_colsample_bytree': 0.8, 'lgbm_learning_rate': 0.03, 'lgbm_min_child_samples': 20, 'lgbm_n_estimators': 200, 'lgbm_num_leaves': 31, 'lgbm_subsample': 1.0, 'model_family': 'lightgbm'}",0.8266666666666667,0.8539518900343642,0.5807017543859649,0.7537734370289986,0.12288606200657179,54,5.857142857142857,6.666666666666667,1.6333333333333335,4.719047619047619,2.2068162118524812,31,0.6,0.6666666666666666,0.16666666666666666,0.4777777777777778,0.2216659704806667,26
1.0669960975646973,0.15634377666863003,0.262789249420166,0.05013784388194678,lightgbm,,,,,,balanced,0.8,0.03,20.0,200.0,63.0,0.8,,,,,,,,"{'lgbm_class_weight': 'balanced', 'lgbm_colsample_bytree': 0.8, 'lgbm_learning_rate': 0.03, 'lgbm_min_child_samples': 20, 'lgbm_n_estimators': 200, 'lgbm_num_leaves': 63, 'lgbm_subsample': 0.8, 'model_family': 'lightgbm'}",0.8205128205128205,0.8436426116838488,0.5754385964912281,0.7465313428959658,0.12134878852338757,74,5.857142857142857,5.0,3.266666666666667,4.707936507936508,1.0775334599300537,46,0.6,0.5,0.3333333333333333,0.4777777777777778,0.10999438818457406,26
0.5603415171305338,0.025453702797712183,0.144058624903361,0.02360124349923051,lightgbm,,,,,,balanced,0.8,0.03,20.0,200.0,63.0,1.0,,,,,,,,"{'lgbm_class_weight': 'balanced', 'lgbm_colsample_bytree': 0.8, 'lgbm_learning_rate': 0.03, 'lgbm_min_child_samples': 20, 'lgbm_n_estimators': 200, 'lgbm_num_leaves': 63, 'lgbm_subsample': 1.0, 'model_family': 'lightgbm'}",0.8205128205128205,0.8436426116838488,0.5754385964912281,0.7465313428959658,0.12134878852338757,74,5.857142857142857,5.0,3.266666666666667,4.707936507936508,1.0775334599300537,46,0.6,0.5,0.3333333333333333,0.4777777777777778,0.10999438818457406,26
0.9742658138275146,0.29918630480304875,0.26796499888102215,0.11934006788640136,lightgbm,,,,,,balanced,0.8,0.03,20.0,300.0,31.0,0.8,,,,,,,,"{'lgbm_class_weight': 'balanced', 'lgbm_colsample_bytree': 0.8, 'lgbm_learning_rate': 0.03, 'lgbm_min_child_samples': 20, 'lgbm_n_estimators': 300, 'lgbm_num_leaves': 31, 'lgbm_subsample': 0.8, 'model_family': 'lightgbm'}",0.8246153846153846,0.9072164948453609,0.5850877192982455,0.7723065329196638,0.13661112444493592,23,5.857142857142857,8.333333333333334,0.0,4.73015873015873,3.4941552176901305,26,0.6,0.8333333333333334,0.0,0.4777777777777778,0.35101264442069585,26
0.9605255126953125,0.1823535536345862,0.24408570925394693,0.04417935226963702,lightgbm,,,,,,balanced,0.8,0.03,20.0,300.0,31.0,1.0,,,,,,,,"{'lgbm_class_weight': 'balanced', 'lgbm_colsample_bytree': 0.8, 'lgbm_learning_rate': 0.03, 'lgbm_min_child_samples': 20, 'lgbm_n_estimators': 300, 'lgbm_num_leaves': 31, 'lgbm_subsample': 1.0, 'model_family': 'lightgbm'}",0.8246153846153846,0.9072164948453609,0.5850877192982455,0.7723065329196638,0.13661112444493592,23,5.857142857142857,8.333333333333334,0.0,4.73015873015873,3.4941552176901305,26,0.6,0.8333333333333334,0.0,0.4777777777777778,0.35101264442069585,26
1.497765064239502,0.41437126246400513,0.32291698455810547,0.11588161696986636,lightgbm,,,,,,balanced,0.8,0.03,20.0,300.0,63.0,0.8,,,,,,,,"{'lgbm_class_weight': 'balanced', 'lgbm_colsample_bytree': 0.8, 'lgbm_learning_rate': 0.03, 'lgbm_min_child_samples': 20, 'lgbm_n_estimators': 300, 'lgbm_num_leaves': 63, 'lgbm_subsample': 0.8, 'model_family': 'lightgbm'}",0.8271794871794872,0.8943298969072164,0.5973684210526315,0.7729592683797785,0.12715188720699228,19,6.833333333333333,6.666666666666667,1.6333333333333335,5.044444444444444,2.4129793069569554,18,0.7,0.6666666666666666,0.16666666666666666,0.5111111111111112,0.24393887111222387,15
1.371414025624593,0.10915669025790126,0.20334792137145996,0.03399310818665284,lightgbm,,,,,,balanced,0.8,0.03,20.0,300.0,63.0,1.0,,,,,,,,"{'lgbm_class_weight': 'balanced', 'lgbm_colsample_bytree': 0.8, 'lgbm_learning_rate': 0.03, 'lgbm_min_child_samples': 20, 'lgbm_n_estimators': 300, 'lgbm_num_leaves': 63, 'lgbm_subsample': 1.0, 'model_family': 'lightgbm'}",0.8271794871794872,0.8943298969072164,0.5973684210526315,0.7729592683797785,0.12715188720699228,19,6.833333333333333,6.666666666666667,1.6333333333333335,5.044444444444444,2.4129793069569554,18,0.7,0.6666666666666666,0.16666666666666666,0.5111111111111112,0.24393887111222387,15
0.32571665445963544,0.06427474964841728,0.1272890567779541,0.019481605983394757,lightgbm,,,,,,balanced,0.8,0.03,50.0,200.0,31.0,0.8,,,,,,,,"{'lgbm_class_weight': 'balanced', 'lgbm_colsample_bytree': 0.8, 'lgbm_learning_rate': 0.03, 'lgbm_min_child_samples': 50, 'lgbm_n_estimators': 200, 'lgbm_num_leaves': 31, 'lgbm_subsample': 0.8, 'model_family': 'lightgbm'}",0.7343589743589743,0.936426116838488,0.5815789473684211,0.7507880128552945,0.1453308028824006,67,4.8809523809523805,5.0,0.0,3.293650793650793,2.3294698605459003,162,0.5,0.5,0.0,0.3333333333333333,0.23570226039551584,162
0.36717796325683594,0.008980542472719653,0.16553131739298502,0.017369993163753025,lightgbm,,,,,,balanced,0.8,0.03,50.0,200.0,31.0,1.0,,,,,,,,"{'lgbm_class_weight': 'balanced', 'lgbm_colsample_bytree': 0.8, 'lgbm_learning_rate': 0.03, 'lgbm_min_child_samples': 50, 'lgbm_n_estimators': 200, 'lgbm_num_leaves': 31, 'lgbm_subsample': 1.0, 'model_family': 'lightgbm'}",0.7343589743589743,0.936426116838488,0.5815789473684211,0.7507880128552945,0.1453308028824006,67,4.8809523809523805,5.0,0.0,3.293650793650793,2.3294698605459003,162,0.5,0.5,0.0,0.3333333333333333,0.23570226039551584,162
0.32943566640218097,0.09649220552535344,0.11272652943929036,0.011392847675031117,lightgbm,,,,,,balanced,0.8,0.03,50.0,200.0,63.0,0.8,,,,,,,,"{'lgbm_class_weight': 'balanced', 'lgbm_colsample_bytree': 0.8, 'lgbm_learning_rate': 0.03, 'lgbm_min_child_samples': 50, 'lgbm_n_estimators': 200, 'lgbm_num_leaves': 63, 'lgbm_subsample': 0.8, 'model_family': 'lightgbm'}",0.7343589743589743,0.936426116838488,0.5815789473684211,0.7507880128552945,0.1453308028824006,67,4.8809523809523805,5.0,0.0,3.293650793650793,2.3294698605459003,162,0.5,0.5,0.0,0.3333333333333333,0.23570226039551584,162
0.451736847559611,0.015140379758576324,0.1902307669321696,0.039592675797081804,lightgbm,,,,,,balanced,0.8,0.03,50.0,200.0,63.0,1.0,,,,,,,,"{'lgbm_class_weight': 'balanced', 'lgbm_colsample_bytree': 0.8, 'lgbm_learning_rate': 0.03, 'lgbm_min_child_samples': 50, 'lgbm_n_estimators': 200, 'lgbm_num_leaves': 63, 'lgbm_subsample': 1.0, 'model_family': 'lightgbm'}",0.7343589743589743,0.936426116838488,0.5815789473684211,0.7507880128552945,0.1453308028824006,67,4.8809523809523805,5.0,0.0,3.293650793650793,2.3294698605459003,162,0.5,0.5,0.0,0.3333333333333333,0.23570226039551584,162
0.6011054515838623,0.017805011661490355,0.23015069961547852,0.0220831570910657,lightgbm,,,,,,balanced,0.8,0.03,50.0,300.0,31.0,0.8,,,,,,,,"{'lgbm_class_weight': 'balanced', 'lgbm_colsample_bytree': 0.8, 'lgbm_learning_rate': 0.03, 'lgbm_min_child_samples': 50, 'lgbm_n_estimators': 300, 'lgbm_num_leaves': 31, 'lgbm_subsample': 0.8, 'model_family': 'lightgbm'}",0.7702564102564102,0.9243986254295533,0.6210526315789473,0.7719025557549702,0.12384595362130273,25,5.857142857142857,5.0,1.6333333333333335,4.163492063492064,1.8229922050000802,78,0.6,0.5,0.16666666666666666,0.4222222222222223,0.18525924445036743,75
0.47980451583862305,0.012409140327154063,0.15511655807495117,0.007580467315579906,lightgbm,,,,,,balanced,0.8,0.03,50.0,300.0,31.0,1.0,,,,,,,,"{'lgbm_class_weight': 'balanced', 'lgbm_colsample_bytree': 0.8, 'lgbm_learning_rate': 0.03, 'lgbm_min_child_samples': 50, 'lgbm_n_estimators': 300, 'lgbm_num_leaves': 31, 'lgbm_subsample': 1.0, 'model_family': 'lightgbm'}",0.7702564102564102,0.9243986254295533,0.6210526315789473,0.7719025557549702,0.12384595362130273,25,5.857142857142857,5.0,1.6333333333333335,4.163492063492064,1.8229922050000802,78,0.6,0.5,0.16666666666666666,0.4222222222222223,0.18525924445036743,75
0.48970309893290204,0.11523716220302943,0.15425515174865723,0.0019663652157493722,lightgbm,,,,,,balanced,0.8,0.03,50.0,300.0,63.0,0.8,,,,,,,,"{'lgbm_class_weight': 'balanced', 'lgbm_colsample_bytree': 0.8, 'lgbm_learning_rate': 0.03, 'lgbm_min_child_samples': 50, 'lgbm_n_estimators': 300, 'lgbm_num_leaves': 63, 'lgbm_subsample': 0.8, 'model_family': 'lightgbm'}",0.7702564102564102,0.9243986254295533,0.6210526315789473,0.7719025557549702,0.12384595362130273,25,5.857142857142857,5.0,1.6333333333333335,4.163492063492064,1.8229922050000802,78,0.6,0.5,0.16666666666666666,0.4222222222222223,0.18525924445036743,75
0.4135342439015706,0.04919418132936448,0.14618897438049316,0.011909298196375333,lightgbm,,,,,,balanced,0.8,0.03,50.0,300.0,63.0,1.0,,,,,,,,"{'lgbm_class_weight': 'balanced', 'lgbm_colsample_bytree': 0.8, 'lgbm_learning_rate': 0.03, 'lgbm_min_child_samples': 50, 'lgbm_n_estimators': 300, 'lgbm_num_leaves': 63, 'lgbm_subsample': 1.0, 'model_family': 'lightgbm'}",0.7702564102564102,0.9243986254295533,0.6210526315789473,0.7719025557549702,0.12384595362130273,25,5.857142857142857,5.0,1.6333333333333335,4.163492063492064,1.8229922050000802,78,0.6,0.5,0.16666666666666666,0.4222222222222223,0.18525924445036743,75
0.4257476329803467,0.04910510941739692,0.14472603797912598,0.007821520319671446,lightgbm,,,,,,balanced,0.8,0.05,20.0,200.0,31.0,0.8,,,,,,,,"{'lgbm_class_weight': 'balanced', 'lgbm_colsample_bytree': 0.8, 'lgbm_learning_rate': 0.05, 'lgbm_min_child_samples': 20, 'lgbm_n_estimators': 200, 'lgbm_num_leaves': 31, 'lgbm_subsample': 0.8, 'model_family': 'lightgbm'}",0.875897435897436,0.9329896907216495,0.5535087719298246,0.7874652995163034,0.16706610266691907,11,5.857142857142857,6.666666666666667,1.6333333333333335,4.719047619047619,2.2068162118524812,31,0.6,0.6666666666666666,0.16666666666666666,0.4777777777777778,0.2216659704806667,26
0.4486517906188965,0.01290234322325582,0.1393109162648519,0.00928225148858881,lightgbm,,,,,,balanced,0.8,0.05,20.0,200.0,31.0,1.0,,,,,,,,"{'lgbm_class_weight': 'balanced', 'lgbm_colsample_bytree': 0.8, 'lgbm_learning_rate': 0.05, 'lgbm_min_child_samples': 20, 'lgbm_n_estimators': 200, 'lgbm_num_leaves': 31, 'lgbm_subsample': 1.0, 'model_family': 'lightgbm'}",0.875897435897436,0.9329896907216495,0.5535087719298246,0.7874652995163034,0.16706610266691907,11,5.857142857142857,6.666666666666667,1.6333333333333335,4.719047619047619,2.2068162118524812,31,0.6,0.6666666666666666,0.16666666666666666,0.4777777777777778,0.2216659704806667,26
0.6871122519175211,0.14547377516770477,0.18311055501302084,0.025263389253248676,lightgbm,,,,,,balanced,0.8,0.05,20.0,200.0,63.0,0.8,,,,,,,,"{'lgbm_class_weight': 'balanced', 'lgbm_colsample_bytree': 0.8, 'lgbm_learning_rate': 0.05, 'lgbm_min_child_samples': 20, 'lgbm_n_estimators': 200, 'lgbm_num_leaves': 63, 'lgbm_subsample': 0.8, 'model_family': 'lightgbm'}",0.8564102564102565,0.9261168384879725,0.6333333333333334,0.8052868094105209,0.12487527203176306,5,6.833333333333333,8.333333333333334,3.266666666666667,6.144444444444445,2.1250417570334474,1,0.7,0.8333333333333334,0.3333333333333333,0.6222222222222221,0.21140330656044945,1
0.9644714991251627,0.2825699111981565,0.16608142852783203,0.01635823476156432,lightgbm,,,,,,balanced,0.8,0.05,20.0,200.0,63.0,1.0,,,,,,,,"{'lgbm_class_weight': 'balanced', 'lgbm_colsample_bytree': 0.8, 'lgbm_learning_rate': 0.05, 'lgbm_min_child_samples': 20, 'lgbm_n_estimators': 200, 'lgbm_num_leaves': 63, 'lgbm_subsample': 1.0, 'model_family': 'lightgbm'}",0.8564102564102565,0.9261168384879725,0.6333333333333334,0.8052868094105209,0.12487527203176306,5,6.833333333333333,8.333333333333334,3.266666666666667,6.144444444444445,2.1250417570334474,1,0.7,0.8333333333333334,0.3333333333333333,0.6222222222222221,0.21140330656044945,1
0.6493469079335531,0.0673309969529448,0.1408092180887858,0.01728425200198614,lightgbm,,,,,,balanced,0.8,0.05,20.0,300.0,31.0,0.8,,,,,,,,"{'lgbm_class_weight': 'balanced', 'lgbm_colsample_bytree': 0.8, 'lgbm_learning_rate': 0.05, 'lgbm_min_child_samples': 20, 'lgbm_n_estimators': 300, 'lgbm_num_leaves': 31, 'lgbm_subsample': 0.8, 'model_family': 'lightgbm'}",0.8702564102564102,0.947594501718213,0.5859649122807018,0.8012719414184417,0.1554844744550148,7,6.833333333333333,8.333333333333334,0.0,5.055555555555556,3.6268886097665476,15,0.7,0.8333333333333334,0.0,0.5111111111111111,0.36548631563107836,19
0.7989360491434733,0.06490034721891252,0.21195292472839355,0.034748352220226486,lightgbm,,,,,,balanced,0.8,0.05,20.0,300.0,31.0,1.0,,,,,,,,"{'lgbm_class_weight': 'balanced', 'lgbm_colsample_bytree': 0.8, 'lgbm_learning_rate': 0.05, 'lgbm_min_child_samples': 20, 'lgbm_n_estimators': 300, 'lgbm_num_leaves': 31, 'lgbm_subsample': 1.0, 'model_family': 'lightgbm'}",0.8702564102564102,0.947594501718213,0.5859649122807018,0.8012719414184417,0.1554844744550148,7,6.833333333333333,8.333333333333334,0.0,5.055555555555556,3.6268886097665476,15,0.7,0.8333333333333334,0.0,0.5111111111111111,0.36548631563107836,19
1.0542049407958984,0.23258615709830205,0.15819692611694336,0.014595273334242499,lightgbm,,,,,,balanced,0.8,0.05,20.0,300.0,63.0,0.8,,,,,,,,"{'lgbm_class_weight': 'balanced', 'lgbm_colsample_bytree': 0.8, 'lgbm_learning_rate': 0.05, 'lgbm_min_child_samples': 20, 'lgbm_n_estimators': 300, 'lgbm_num_leaves': 63, 'lgbm_subsample': 0.8, 'model_family': 'lightgbm'}",0.8748717948717949,0.961340206185567,0.6131578947368421,0.8164566319314014,0.148024725293803,1,6.833333333333333,8.333333333333334,1.6333333333333335,5.6000000000000005,2.8709270666845965,3,0.7,0.8333333333333334,0.16666666666666666,0.5666666666666667,0.28803291992923824,3
2.418367306391398,0.9086763901399506,0.4192240238189697,0.18166639453346825,lightgbm,,,,,,balanced,0.8,0.05,20.0,300.0,63.0,1.0,,,,,,,,"{'lgbm_class_weight': 'balanced', 'lgbm_colsample_bytree': 0.8, 'lgbm_learning_rate': 0.05, 'lgbm_min_child_samples': 20, 'lgbm_n_estimators': 300, 'lgbm_num_leaves': 63, 'lgbm_subsample': 1.0, 'model_family': 'lightgbm'}",0.8748717948717949,0.961340206185567,0.6131578947368421,0.8164566319314014,0.148024725293803,1,6.833333333333333,8.333333333333334,1.6333333333333335,5.6000000000000005,2.8709270666845965,3,0.7,0.8333333333333334,0.16666666666666666,0.5666666666666667,0.28803291992923824,3
0.30920688311258954,0.016857556706943107,0.11707250277201335,0.005354349734477405,lightgbm,,,,,,balanced,0.8,0.05,50.0,200.0,31.0,0.8,,,,,,,,"{'lgbm_class_weight': 'balanced', 'lgbm_colsample_bytree': 0.8, 'lgbm_learning_rate': 0.05, 'lgbm_min_child_samples': 50, 'lgbm_n_estimators': 200, 'lgbm_num_leaves': 31, 'lgbm_subsample': 0.8, 'model_family': 'lightgbm'}",0.7666666666666666,0.918384879725086,0.5728070175438597,0.7526195213118707,0.1414307991608163,61,5.857142857142857,5.0,0.0,3.619047619047619,2.5828669756801172,130,0.6,0.5,0.0,0.3666666666666667,0.26246692913372704,130
0.25852123896280926,0.015372031242338272,0.11829972267150879,0.0059182726283025615,lightgbm,,,,,,balanced,0.8,0.05,50.0,200.0,31.0,1.0,,,,,,,,"{'lgbm_class_weight': 'balanced', 'lgbm_colsample_bytree': 0.8, 'lgbm_learning_rate': 0.05, 'lgbm_min_child_samples': 50, 'lgbm_n_estimators': 200, 'lgbm_num_leaves': 31, 'lgbm_subsample': 1.0, 'model_family': 'lightgbm'}",0.7666666666666666,0.918384879725086,0.5728070175438597,0.7526195213118707,0.1414307991608163,61,5.857142857142857,5.0,0.0,3.619047619047619,2.5828669756801172,130,0.6,0.5,0.0,0.3666666666666667,0.26246692913372704,130
0.32115983963012695,0.08048090281712666,0.16512203216552734,0.01819911353129172,lightgbm,,,,,,balanced,0.8,0.05,50.0,200.0,63.0,0.8,,,,,,,,"{'lgbm_class_weight': 'balanced', 'lgbm_colsample_bytree': 0.8, 'lgbm_learning_rate': 0.05, 'lgbm_min_child_samples': 50, 'lgbm_n_estimators': 200, 'lgbm_num_leaves': 63, 'lgbm_subsample': 0.8, 'model_family': 'lightgbm'}",0.7666666666666666,0.918384879725086,0.5728070175438597,0.7526195213118707,0.1414307991608163,61,5.857142857142857,5.0,0.0,3.619047619047619,2.5828669756801172,130,0.6,0.5,0.0,0.3666666666666667,0.26246692913372704,130
0.3692324956258138,0.04460825370499143,0.15415573120117188,0.011272933903198173,lightgbm,,,,,,balanced,0.8,0.05,50.0,200.0,63.0,1.0,,,,,,,,"{'lgbm_class_weight': 'balanced', 'lgbm_colsample_bytree': 0.8, 'lgbm_learning_rate': 0.05, 'lgbm_min_child_samples': 50, 'lgbm_n_estimators': 200, 'lgbm_num_leaves': 63, 'lgbm_subsample': 1.0, 'model_family': 'lightgbm'}",0.7666666666666666,0.918384879725086,0.5728070175438597,0.7526195213118707,0.1414307991608163,61,5.857142857142857,5.0,0.0,3.619047619047619,2.5828669756801172,130,0.6,0.5,0.0,0.3666666666666667,0.26246692913372704,130
